#             N = 1:              N = 2:             N = 10:            N = 100:
            0.164917             0.30236            0.657613            0.461024
            0.226031            0.358873            0.653673            0.515656
             0.65087            0.279636            0.500974            0.535168
            0.503431            0.650939            0.536701            0.493346
            0.977624            0.419037            0.433213            0.512358
             0.01879            0.780048            0.537288            0.492839
           0.0719459             0.86768            0.383787            0.444357
            0.833973            0.404176            0.546835             0.53438
            0.677484            0.404136             0.54573            0.559342
            0.201805            0.409629            0.521608            0.512773
           0.0255686            0.251243            0.414847            0.484824
            0.240226            0.666868            0.406605            0.527523
            0.590323            0.716537            0.605629            0.570507
            0.437322            0.165985            0.567865             0.54098
            0.269245            0.558257            0.663008            0.466879
            0.757095             0.13152             0.51843            0.456611
           0.0771808            0.635772             0.67135            0.484526
            0.242045            0.526759            0.469547            0.512104
            0.870279            0.623404            0.516285            0.512361
           0.0585524            0.426677            0.520803            0.504326
            0.211608            0.500502             0.55967            0.509647
            0.451629            0.848583            0.415773            0.482172
            0.267148            0.544132            0.467222            0.426378
            0.517384            0.622834            0.508047            0.493022
            0.986833            0.467716            0.577895             0.53005
            0.984702            0.310415             0.39815            0.474334
            0.231764            0.605302            0.374587             0.56185
            0.529766            0.403078             0.57733            0.448852
            0.482023            0.513852                0.49            0.504968
            0.849557            0.664677            0.472581            0.521461
             0.58317             0.26508            0.414241            0.555227
            0.883587            0.630677             0.63637            0.460943
            0.498271            0.540869            0.479651            0.541568
            0.923618            0.993882            0.387199            0.532712
            0.667324            0.448758             0.42303            0.497682
            0.776644            0.499135            0.503593            0.469091
            0.036441            0.433269            0.494217            0.469238
            0.885015            0.738316            0.679674             0.51552
            0.334304            0.708374            0.351264            0.472293
            0.872758            0.456006            0.524331            0.532144
            0.605354            0.396172            0.549343            0.509207
            0.461019            0.363203            0.243257            0.474037
            0.685078            0.315653            0.307008            0.458728
           0.0849697            0.474266            0.617484            0.518486
            0.663144            0.362588            0.559768            0.500216
            0.459723            0.589475            0.510305             0.50238
            0.215097            0.317852            0.446593            0.519688
             0.31593            0.265949            0.599826            0.541001
            0.919313            0.475106            0.467777            0.501513
            0.855573             0.47633             0.39142            0.495895
            0.360413            0.566921            0.600716            0.517542
            0.543368            0.391317            0.490298            0.560063
             0.14072            0.720921            0.607376            0.514511
            0.398685            0.109139            0.561899            0.453331
            0.781513            0.610986            0.596764            0.587034
            0.946352            0.549784            0.492204            0.465686
            0.361179            0.139754            0.523848            0.472384
             0.11123             0.94343             0.46673            0.482255
            0.147097            0.804776            0.430867            0.485359
            0.415332            0.720315            0.442597             0.53747
             0.80982            0.354286            0.631235            0.533358
            0.826495            0.152597            0.420014            0.471545
            0.569798            0.556343            0.455191            0.471242
            0.121411            0.760831            0.598414            0.479511
            0.735048            0.527495            0.413386            0.501868
            0.229017            0.729128            0.441227            0.508157
             0.28241           0.0975097            0.487365            0.469402
            0.839915            0.527514            0.628359            0.485665
            0.864585            0.578342            0.448888            0.547825
            0.184838            0.639483            0.273325            0.478044
            0.429214            0.673932            0.542303             0.49811
            0.588237            0.422473            0.566378            0.484468
            0.232417             0.74679            0.370445            0.476205
            0.433439             0.51175             0.37815            0.497797
          0.00399671            0.538813            0.467234             0.44983
            0.662686            0.346261            0.561978            0.476269
             0.21379            0.363809            0.371362            0.457976
            0.777238            0.560853            0.451971            0.486772
            0.734573            0.356156            0.576059            0.525303
            0.314278            0.581969            0.477892            0.488787
          0.00179249            0.736954            0.474822             0.46205
            0.987057              0.5838            0.435217            0.508919
             0.05202            0.641282            0.489533            0.509395
            0.716073             0.86923            0.416898            0.510024
            0.564459            0.505013            0.426783            0.492562
            0.885281            0.180267            0.429571            0.486568
            0.869157            0.567171            0.565648            0.504582
            0.327977            0.976183            0.425077            0.485221
            0.939292            0.556173            0.414729            0.474329
           0.0212853            0.102154            0.444397            0.440005
             0.62355            0.536375            0.635377            0.469696
            0.698355            0.519518            0.573894             0.51106
            0.120964            0.865917            0.418363            0.492842
            0.471297            0.477587            0.472195            0.518986
            0.530683            0.363668            0.540075            0.514419
            0.751012            0.128854            0.561111            0.506595
            0.814911            0.428477            0.443708             0.53673
            0.438412            0.695652            0.576089             0.52536
           0.0769665            0.550784            0.608597            0.493677
            0.943092             0.25105            0.421206            0.525079
            0.970353            0.676908            0.470287            0.476157
            0.265624            0.520923             0.53552            0.536963
              0.0126            0.590215            0.437238            0.482403
            0.752383            0.329464            0.467711            0.519997
            0.745622            0.571743            0.556029            0.478323
            0.379272            0.512005            0.351018            0.506786
             0.25254            0.451814            0.478976              0.4948
            0.825885            0.596746            0.507975            0.525877
            0.839873            0.359513             0.41271            0.531923
            0.632351            0.963863            0.504395            0.470453
            0.650114            0.637469            0.458028            0.480164
           0.0159563            0.049249             0.41852            0.470835
            0.860478             0.14525            0.414975            0.529394
          0.00298206            0.735141            0.493713            0.519107
            0.281185            0.502028            0.461418            0.489121
            0.322934             0.52584            0.426643            0.521977
            0.465399            0.485117              0.4797            0.514736
           0.0155635            0.251847            0.436996            0.541211
           0.0949326            0.811726            0.493847            0.501764
            0.486912             0.83037            0.529313            0.452839
            0.774334            0.596673            0.603568             0.43405
             0.38959             0.42834            0.526834            0.450442
            0.196768            0.436082            0.600774            0.467247
            0.315939            0.589722            0.449192            0.527483
            0.299715            0.727677            0.341657            0.466308
            0.988897            0.383279            0.518719            0.460051
            0.994854            0.649414             0.46491            0.459847
            0.648866            0.539719            0.372618            0.489911
            0.195828            0.254843            0.527443            0.496722
            0.253437            0.257715            0.486115            0.546672
            0.548191            0.570312             0.57352            0.498979
            0.630451            0.628648            0.466311            0.538632
             0.71732           0.0493201            0.466351            0.479994
            0.964332            0.207661            0.348938            0.455938
          0.00390552            0.420314             0.46053             0.47207
            0.382257            0.609307            0.596093            0.530581
            0.641716            0.705991            0.484748            0.534206
            0.844495            0.724838            0.391156            0.463181
            0.525837            0.478303            0.583808            0.514165
            0.499902            0.479614            0.477822            0.499831
            0.237672            0.361618            0.400418             0.48869
            0.461929            0.754776            0.476709            0.467425
            0.835873           0.0984325            0.551555            0.493656
            0.565937            0.490651            0.420706            0.485678
            0.813666            0.807595            0.428085            0.514427
            0.916892            0.486495             0.43776            0.555508
             0.87283            0.513326            0.522902            0.499144
            0.165057            0.668682            0.556886            0.520325
            0.591515             0.53425            0.485776            0.498931
            0.500369            0.475663            0.469478            0.462981
            0.298656            0.739624            0.548989            0.500163
          0.00770486            0.531055            0.506486             0.46465
             0.71507            0.635367            0.478678            0.517619
            0.958288             0.66381            0.382978            0.474178
           0.0449088            0.931182            0.477336            0.468869
            0.648771            0.489003            0.459744            0.535013
            0.695179            0.376663            0.573115            0.531018
             0.13887            0.537822            0.441833             0.51792
            0.908992            0.490189            0.511757            0.437869
           0.0258805            0.835122            0.360329            0.545825
           0.0444458            0.225324            0.513102            0.545177
         0.000720115            0.242167            0.474505            0.567543
            0.713585            0.464647            0.312609             0.53063
            0.388468            0.658733            0.476975            0.480207
            0.775446            0.597244            0.467226            0.467077
            0.484282            0.453843            0.489271            0.501652
            0.786718            0.360866            0.360477            0.537426
           0.0528178            0.405339            0.322079            0.450751
            0.798472            0.664275             0.22807             0.50594
            0.272985            0.737594            0.531529            0.460065
             0.77561            0.423376            0.625584            0.496063
            0.363872            0.421056            0.721448            0.517551
          0.00285506            0.248421            0.536635            0.475945
            0.572821            0.834341            0.464968            0.510157
           0.0648274            0.435754            0.332997            0.499754
            0.992604             0.46101            0.401781            0.512578
             0.35168            0.398485            0.398922            0.519214
            0.706586             0.75448            0.614598            0.532093
            0.537632            0.240768             0.55019            0.503897
            0.625056            0.491431            0.722382            0.506596
           0.0440157            0.295038            0.442641            0.505828
             0.44415            0.442818            0.605469            0.544595
           0.0262012            0.845898            0.521377            0.491384
            0.739004            0.315314            0.352787            0.483313
            0.551319            0.571673            0.482629            0.538358
            0.871719            0.383733            0.427561            0.550726
            0.688287            0.361961            0.417442            0.466701
            0.705999            0.675209            0.544147            0.448913
            0.933752            0.697224            0.490505             0.53271
            0.446189            0.491768            0.554205            0.448133
            0.590003            0.622384            0.458893            0.499784
            0.246058            0.545703             0.45204            0.504602
            0.574894            0.269896            0.576261            0.528312
            0.296736            0.589691            0.375088            0.560009
           0.0508348            0.464775            0.712161             0.50065
            0.301392            0.271698            0.372648            0.533938
            0.595626            0.277904            0.378217            0.444517
            0.342244            0.756098             0.44971            0.529098
            0.620329            0.453989            0.379554            0.467441
            0.842537            0.423348            0.420646            0.461556
            0.444352            0.242312            0.527061             0.48495
            0.313947            0.308305             0.45474            0.422261
            0.927787            0.228094            0.435233            0.498125
            0.789504            0.548734             0.51135            0.489128
            0.204638            0.148999            0.415916            0.488059
            0.137764            0.591604            0.538363            0.479715
            0.816815            0.409549            0.551506            0.516793
           0.0928226            0.172796            0.354517            0.528962
            0.174891            0.483166            0.500366            0.463686
            0.576632            0.428373            0.593047            0.490935
            0.104865            0.209795            0.471608            0.528731
            0.701537            0.614784             0.50325            0.464296
            0.388605           0.0992713            0.511673            0.437846
            0.702216            0.333022            0.539491            0.535739
            0.671525            0.845393            0.489645            0.436356
            0.430587            0.613473            0.646608            0.514073
            0.557838            0.501812            0.446834            0.499304
            0.206517            0.651777            0.540519            0.489019
            0.274957            0.369038            0.680675            0.515115
           0.0679216            0.433578            0.344273            0.482384
          0.00499104             0.60067            0.467036             0.48284
            0.232289            0.807834             0.43357            0.463409
            0.138532            0.503331            0.481623            0.451688
           0.0279752            0.590143             0.46899            0.500033
            0.536028            0.673942            0.370558            0.568479
            0.157977            0.427922            0.420944            0.505566
            0.773627            0.365352            0.467046             0.47573
            0.714638            0.519241            0.577829            0.496261
            0.907677            0.468951            0.498372            0.529307
            0.385828            0.838764            0.462309            0.556242
             0.26223            0.214849            0.515371            0.493107
            0.911831            0.329886            0.544708            0.528786
           0.0266104            0.258616            0.584792            0.481031
            0.824665            0.731778            0.385875            0.476541
           0.0860538            0.489623            0.556173            0.497477
           0.0376823            0.517834            0.659473             0.49346
            0.733378            0.718233            0.497703            0.514905
            0.511611            0.619609            0.422302             0.47527
           0.0475239            0.162312            0.575145            0.485365
            0.199827            0.468645            0.476101             0.46223
            0.880184            0.482107            0.552218            0.505455
            0.166195            0.404168            0.455576            0.464762
            0.591191            0.429741            0.490667             0.56695
              0.5514            0.424238            0.454816            0.548144
             0.29019            0.778085            0.369389            0.481213
             0.80828            0.735767            0.401939            0.542419
            0.329638            0.308142            0.377028            0.532755
            0.503194            0.470859            0.707982            0.495161
            0.436641            0.530953            0.441779            0.508799
            0.697004           0.0971324             0.53327            0.507315
            0.452236            0.546318            0.479548            0.509777
            0.586483            0.601225            0.483073            0.491899
            0.620935            0.495614            0.426661            0.518927
            0.466449            0.862536            0.554244            0.517839
            0.313411            0.388085            0.343705            0.476424
           0.0290692            0.521139            0.490782            0.513428
            0.847111            0.863044            0.594318            0.490529
            0.556436            0.566445            0.459911            0.537406
            0.443405            0.931559            0.574094             0.49333
            0.905991            0.560566            0.342846            0.462332
            0.241757            0.723955            0.604681            0.541963
            0.881194            0.310994            0.516224            0.498063
            0.801548            0.774845            0.572262            0.518926
            0.714301             0.19746            0.570501            0.505558
            0.977838            0.436946            0.474371            0.514503
            0.568557            0.627563            0.532228            0.551211
            0.821346               0.747             0.51035            0.488873
            0.712867            0.633985             0.55595            0.490766
            0.421606            0.302455            0.544437            0.563772
            0.867864            0.602973            0.578359            0.452976
            0.918406             0.55351            0.427635            0.514337
            0.833909            0.340774            0.468998            0.495949
            0.295855            0.776106            0.495643            0.452742
            0.702166            0.540509            0.437236            0.418882
            0.105384            0.183508            0.549769            0.504977
            0.539945            0.204728            0.439322            0.497681
            0.671024            0.362764             0.52446            0.511171
            0.472327            0.643361            0.375756            0.515687
            0.360503            0.810366            0.498264            0.480559
            0.951179            0.516427             0.52991            0.482576
            0.657762            0.725963            0.442859            0.519208
            0.655912            0.413415            0.561883            0.512461
            0.824158            0.359571            0.665857            0.494841
             0.84359           0.0884975            0.564266            0.496896
            0.848852            0.648929            0.464995            0.538042
            0.437481              0.3197            0.515521            0.530458
            0.867052            0.421832            0.479413            0.493671
            0.812743            0.818244            0.492171            0.541996
            0.381933            0.828398             0.47281             0.51132
            0.420395            0.413665            0.516961            0.542033
            0.917062            0.571595            0.466106            0.475905
            0.764623             0.44547            0.486505            0.526823
            0.473232            0.918524            0.401909            0.503282
            0.671069            0.495734             0.47282            0.499963
            0.703419            0.540426              0.6035            0.532521
            0.840794            0.496599             0.41484             0.51929
            0.380937            0.429374            0.462599            0.481484
             0.60855            0.149788            0.369896            0.535073
            0.547274             0.53253            0.404905            0.500947
            0.475319            0.273068            0.429722            0.499476
            0.938498            0.495727            0.525293            0.554413
            0.155524            0.377329            0.481113            0.564233
            0.487537            0.509804            0.515719            0.485001
            0.235936            0.497256            0.513671            0.490407
            0.464953            0.452017            0.483231            0.460441
           0.0976194            0.536495            0.411482            0.512494
            0.588991            0.582865            0.534522            0.485634
            0.798797            0.572149            0.479517            0.435255
            0.392283            0.676174            0.400357            0.520295
            0.648787            0.615852            0.509978            0.489744
            0.663882              0.6011            0.497116            0.535726
             0.37797            0.478262             0.58156            0.519239
            0.198451            0.708796            0.411854            0.458756
           0.0904098            0.779444            0.387101            0.508545
            0.994876            0.330638            0.557659            0.488267
            0.367239            0.697222            0.593891            0.493864
           0.0174266            0.437337            0.535864             0.47341
            0.245738            0.275849             0.36694            0.488186
            0.341769            0.247919             0.66621            0.518148
            0.198277            0.227596            0.551734            0.551592
            0.901368            0.192855            0.556119            0.562329
           0.0805338            0.815548            0.403453            0.480257
            0.630573             0.27478            0.586485             0.49325
            0.477918            0.694293            0.660614            0.489095
             0.39097            0.287048            0.438047            0.544231
            0.403083            0.430578            0.477663            0.510556
           0.0642994            0.367527            0.444128            0.522383
            0.496262            0.634792            0.424262            0.523042
            0.532535            0.479987            0.649258            0.492299
            0.395762            0.618873            0.477252            0.505758
             0.98149            0.188795            0.479462            0.490596
           0.0111263            0.597882            0.531034            0.487499
            0.457782            0.586736            0.585545            0.487211
            0.376249            0.160656            0.391851            0.493312
            0.361411            0.390893            0.447159            0.483339
             0.78366            0.475189            0.513195            0.477553
            0.277048            0.189104            0.584685            0.539302
            0.995572            0.731367             0.42286             0.51936
            0.392928            0.389371            0.518689             0.46956
            0.291636            0.701746            0.534121            0.458374
            0.459086             0.31482            0.383613            0.469949
            0.175026            0.617814            0.630164             0.46941
            0.665109            0.784444            0.574524            0.491992
            0.164341            0.745962            0.383338            0.538527
            0.680803            0.890498            0.394021            0.496499
           0.0134393            0.201889            0.481261            0.514919
             0.19799            0.487255            0.506875            0.475263
            0.605449             0.23581            0.423743             0.49479
            0.896392            0.489622            0.703482            0.514145
            0.115428            0.577465             0.43043            0.528149
            0.327044            0.131513             0.48806             0.51595
            0.993559            0.648509            0.532409            0.513838
            0.134363            0.417582            0.432644            0.505404
             0.16135            0.316246            0.473262            0.477557
            0.218558            0.315297            0.604495            0.512977
            0.226118            0.174754             0.43639             0.52274
            0.289077            0.350063            0.485395            0.508963
            0.828414            0.540498            0.569379            0.473833
           0.0782085            0.751633            0.534423            0.493726
            0.609449           0.0423043             0.53603            0.491233
            0.404842            0.729202            0.522009            0.443006
            0.553499            0.575123            0.515288            0.477436
            0.692987            0.451301            0.594044            0.535482
            0.260054            0.571697            0.635807            0.527856
           0.0990836             0.39632            0.581542            0.514473
            0.181829            0.456469            0.429146            0.514367
             0.30767            0.370982             0.43935            0.500422
            0.290863            0.300724            0.409728            0.470312
             0.74845            0.286012            0.508137             0.55824
            0.758059            0.826062            0.466575            0.497862
            0.690023             0.60092            0.349756             0.46474
            0.387752            0.353386            0.495166            0.496447
            0.748945            0.521522            0.637719            0.504857
            0.980145            0.527018            0.445695            0.536979
           0.0118128            0.517441            0.507377              0.5108
            0.769503            0.479884            0.453835            0.462174
            0.907839            0.345844            0.430812            0.440409
            0.950373            0.779803            0.482068            0.503593
            0.511823            0.578514            0.607515            0.459854
            0.658016            0.431249            0.616677            0.509986
            0.149587            0.219466            0.560241            0.468104
            0.527246            0.810119            0.519326            0.569374
            0.177722            0.598882            0.589352            0.519004
            0.110623            0.566948            0.433914            0.507627
          0.00737506            0.649358             0.45823            0.501639
            0.917887            0.840589            0.525781            0.523825
            0.469793            0.221545            0.471146            0.489112
            0.884773            0.275652            0.412731            0.519507
            0.582073            0.232251            0.587262             0.50095
            0.170741             0.48245            0.585395            0.540699
            0.713919            0.533468            0.433986            0.522482
            0.575382             0.80487            0.611022            0.529731
          0.00593896            0.158715            0.526933            0.510047
            0.356567            0.754186            0.554841            0.457903
            0.735341            0.796744            0.457614            0.464663
            0.901195             0.76868             0.37188            0.488702
            0.142709            0.505619            0.581328            0.494852
            0.791973            0.628901            0.636321            0.457816
            0.828777             0.83588            0.618569            0.500928
            0.189292            0.695975             0.47287            0.506262
            0.950854            0.328378            0.537081            0.499773
            0.400518            0.526646            0.614928            0.460431
            0.723485            0.303916            0.475132            0.524172
            0.943397            0.693699            0.307204            0.521884
            0.263665            0.448723            0.482636            0.450807
            0.864098            0.314972            0.453945            0.508444
            0.981565            0.223574            0.457913            0.529349
            0.164999            0.267277            0.428655            0.552552
            0.798008            0.328595            0.688223            0.508594
            0.640977            0.391017            0.593264            0.466013
            0.660625            0.555936            0.544534            0.484571
            0.766075             0.63796            0.533796            0.525295
           0.0614656            0.748909            0.610142             0.51787
            0.171313            0.459489            0.354265            0.473856
            0.193158            0.592304            0.519463            0.497653
           0.0639975            0.535874            0.517041            0.474994
           0.0222363            0.208484            0.500917            0.533362
           0.0177789            0.798459            0.555799            0.442481
            0.618649            0.511132            0.615701            0.548821
            0.735007            0.877454            0.446368            0.547593
            0.443499            0.871051            0.370298            0.462249
             0.56552            0.661848            0.464547            0.519884
            0.603076            0.620308             0.62645            0.487417
            0.630675            0.343254             0.63849            0.520328
            0.638505            0.177074            0.454682            0.478031
            0.905886            0.484396            0.450687            0.515039
            0.365889           0.0568999            0.497237             0.45735
           0.0964441            0.481196            0.467132            0.497711
           0.0178655            0.374848             0.53087            0.540886
            0.232404            0.649645             0.54577            0.516095
            0.696619            0.295716            0.409836            0.489792
            0.593426            0.832806            0.459893            0.475705
             0.58843            0.497055            0.582943            0.478575
            0.471493            0.609623            0.590634            0.492349
            0.891316            0.791071            0.508971            0.501649
            0.890964            0.415098            0.608401            0.555588
            0.904663            0.312423            0.439939             0.49547
            0.847111            0.399338            0.541335            0.549097
            0.600476            0.321897            0.473745            0.506777
            0.401418            0.325285            0.551111            0.549331
            0.718136            0.427385            0.500759            0.513638
             0.93669            0.300421            0.432154            0.489201
             0.40172            0.320181            0.583307            0.528271
            0.559476            0.343541            0.343505            0.513663
            0.537027            0.722439            0.517835            0.519856
            0.720431            0.744241            0.475954            0.517008
            0.257286            0.140598            0.567935            0.441364
            0.851876            0.702465            0.599816            0.511366
            0.782461            0.717325            0.501312            0.519267
            0.768606            0.111028            0.650256            0.478965
            0.972473            0.691479            0.482813            0.517254
            0.181601            0.119743            0.403892            0.504317
            0.467971            0.615907            0.622445            0.535888
            0.569562            0.420926            0.646573            0.448234
             0.13926            0.222919             0.51482            0.510362
            0.861645            0.639694            0.412699            0.489577
            0.056985            0.845873            0.542265            0.490633
            0.998434            0.505986            0.562516            0.542642
             0.85084             0.29814            0.567873            0.499781
            0.491777            0.123978            0.519477            0.470841
           0.0643174            0.352695            0.385924            0.479672
            0.893271             0.51678            0.640172            0.548792
            0.448055            0.813287            0.317414            0.456972
            0.248042            0.633486            0.547843            0.514099
            0.223348            0.516962            0.653267            0.553168
            0.877644            0.909119            0.387012            0.499929
            0.666664            0.444825            0.539612            0.535672
            0.335967            0.651673            0.493501            0.446807
            0.771746            0.436726            0.443584             0.43236
           0.0894288            0.668226            0.481257            0.478503
            0.472718             0.47178            0.578508            0.508456
            0.307916            0.250819            0.434794            0.490501
            0.214811            0.862223            0.631034            0.470067
            0.893211            0.690112            0.424021            0.451286
            0.498593            0.233371            0.599732            0.512078
           0.0619687            0.471375            0.652443            0.531096
              0.3752            0.511703            0.623301             0.49654
            0.423652            0.620791            0.354814            0.467472
            0.939632             0.54528            0.490278            0.507559
            0.220091            0.382218             0.42555            0.470184
            0.667989            0.369476            0.448597            0.502654
            0.790565            0.658886            0.431866            0.518601
            0.874907             0.52606             0.51028            0.480521
            0.478878            0.465555            0.535658            0.513165
            0.356659            0.718136             0.53652             0.52138
            0.740931            0.898961            0.568468            0.540373
            0.787982            0.608122            0.507431            0.464587
            0.845247            0.511218            0.381433            0.472009
             0.52319            0.246572            0.390453            0.514626
            0.692485            0.212175            0.522772            0.515641
            0.356332            0.466578            0.402792            0.470232
            0.476347             0.43518            0.488731            0.505476
            0.067483            0.576349            0.409517            0.476658
            0.407873            0.345468            0.610567            0.517156
            0.841395            0.448026            0.595921            0.500345
            0.358598            0.618228            0.737521            0.478871
            0.149739            0.246566            0.335525            0.490725
            0.654072            0.225935             0.63505            0.508067
            0.354105              0.3864            0.477658            0.471488
            0.161841            0.691957            0.498662            0.467368
            0.985306            0.189032            0.416299            0.497898
            0.381361            0.676359            0.528872            0.474855
               0.321             0.83329            0.553137            0.458422
            0.324556            0.317317            0.398029            0.487785
            0.144203            0.421633            0.544985            0.524937
           0.0584061            0.611423            0.443405            0.516392
            0.279906            0.397048             0.55096            0.533453
            0.454209             0.48012            0.558293            0.466984
            0.815651            0.310841            0.522142            0.541819
            0.520156            0.459939            0.597495            0.496319
           0.0572704            0.582348            0.424405            0.448579
            0.308901            0.179912            0.402749            0.531905
            0.658369            0.339549            0.672148            0.482806
            0.134446            0.652031            0.349626             0.51384
          0.00514433             0.56626             0.54743            0.516794
            0.464412            0.562583            0.571557            0.465211
            0.626215            0.711417            0.619417             0.48336
            0.289148            0.564381            0.657727            0.517742
            0.607618            0.366981             0.69454            0.471284
            0.922813            0.929831            0.466385            0.517732
            0.760341            0.487948            0.496812            0.507031
            0.568174            0.312135            0.551383            0.504679
            0.925419            0.798829            0.404611            0.502146
            0.699387            0.474301            0.510364            0.517938
            0.566967            0.262144            0.635056             0.54256
            0.851693            0.630528            0.411318            0.487973
             0.27382            0.215598            0.512079            0.506731
            0.304432            0.299592            0.529338            0.530602
            0.916096             0.40798            0.296562            0.455011
            0.679957            0.658482            0.417346            0.517175
             0.68187            0.390466            0.444667            0.531247
            0.142551            0.488573            0.608169            0.480291
           0.0319687            0.305834            0.411602            0.481622
            0.203648            0.513116            0.312786            0.478693
            0.237961            0.843192            0.707762            0.499927
            0.467453             0.81837            0.470193            0.486415
            0.200327            0.540411            0.402722            0.521555
            0.955521            0.858823            0.302268             0.49892
            0.784461            0.195751            0.386743            0.488381
            0.594566            0.760066            0.424463            0.508805
            0.359039            0.122453            0.611505             0.48949
            0.473443            0.895386            0.550275            0.515618
            0.697706            0.219689            0.697688            0.506757
            0.682599            0.657462            0.516909            0.497376
            0.304372            0.833593            0.448792            0.479482
             0.84493            0.421741            0.616188            0.510877
           0.0131187             0.44886            0.514133            0.525525
             0.30054            0.901259            0.438667            0.484911
            0.341133            0.182914            0.566936            0.503346
            0.795716            0.418745            0.322456            0.497009
            0.981286            0.198614            0.515532            0.494183
             0.10661            0.389582            0.455416            0.494391
            0.805543            0.354163            0.504362            0.475397
            0.683366            0.415827            0.517352            0.530073
            0.540997            0.498408            0.576963            0.525384
            0.844935            0.416987            0.631113             0.53538
