#             N = 1:              N = 2:             N = 10:            N = 100:
             -1.1553            0.304754            -0.59629           -0.495024
             3.83632           -0.578502             1.38838            0.180053
            -0.50308            0.645253           -0.206917            0.111625
           -0.907498            -1.01154            0.766392           -0.898334
             16.7532            0.406287            -1.10061             10.1383
            -0.36231             4.67608            -3.15877           -0.233504
            0.085321           -0.876881            -2.43195           -0.885474
             5.18119          -0.0751031            -2.41642           -0.886229
            -10.2265           -0.108151             3.61324            -1.74601
            0.938969            -7.91884            0.281237            0.775819
             1.84916            -3.34002            -21.2254             1.48938
            -1.45621           -0.858272            0.994438              1.1509
             2.06532            0.154526            -1.41569            -1.39999
            -1.29038              1.5104             1.35885            -1.69725
            0.335605             28.6003            -1.77697             3.89138
           -0.246749            0.929917           0.0317661             1.34733
             1.32434            -2.43391            -2.25317             1.94426
           -0.712782            0.464368            -23.2618            -1.46129
            -1.58563             1.68338          -0.0829078           -0.951113
            -8.53178            -143.375             1.84908            0.276443
           -0.101248           -0.916941             24.1937            0.572801
             1.48311            0.282424            0.412114             1.78561
             1.70169           -0.383199           -0.964046             1.94973
             0.75815            0.249967             2.15637             5.42009
            0.029252            -7.22529             0.88011             12.4797
            -3.49897            -0.37007             1.56215            0.933323
           -0.747817             1.40107           0.0279703           -0.193704
           -0.427046            -3.69098           -0.195854            -1.07227
            0.359253          -0.0233612            0.670041             1.22358
           -0.745693            -2.17506            0.329038            0.608587
             2.60788           -0.790904            0.268222           -0.492885
           -0.439802             1.54364             2.92033              5.3409
            0.327129            0.648726          -0.0735499            0.766564
            0.125261           -0.496153             2.26915          -0.0822279
           -0.943235            0.101027             -3.9695            0.819396
            -1.62687            -1.05594            -1.02801             1.84032
             -1.6778            -1.65187            -159.443             -3.2841
             1.47435             1.31968            -2.99243           0.0444098
             3.34356            -19.3997            0.478257             44.8351
            0.825842             0.23949             1.17437            0.472222
            -1.30668             1.40092           -0.299236             1.78864
           -0.899389            0.274617            0.890032            0.522164
             1.92818           -0.405282            -23.6098          -0.0146296
            -1.03101            -3.12616           -0.507678            0.127622
            -1.48953            -1.82452            -1.01421             3.20539
              1.1898             -5.7605           -0.824318            0.661539
          -0.0292336           -0.489986           -0.288819           -0.527295
             0.87805             1.43436            -3.71779            0.457708
            -3.29064           -0.848374           -0.291453            0.838366
            0.124028            0.885739            -3.60775             1.54039
              1.0051            -4.38815             1.59177              1.6209
           -0.318808           -0.308113             1.07101            0.535227
             2.30634             1.67101            -2.94233           -0.643622
            -5.07403             1.32316             2.29094            0.124849
          -0.0546408             9.43706           -0.401328            -3.13449
             1.46559            0.148611             1.98294           -0.351646
           -0.544277            -3.71657            0.557328             2.68676
             0.21487          -0.0944603            -3.02728            0.820298
             6.66363            -2.12097             6.30384             2.22764
            -1.10908            -1.72655           -0.127935             -1.2184
              26.517            0.306691             1.50929            0.658197
             2.44324             1.57061           -0.106897            0.581352
            -15.8963           -0.281864            0.788097            0.834919
            -1.23199             1.49208           -0.507226             -1.3491
            -1.74598            -3.44897            -2.83536            0.092991
             1.50131           -0.477254            -1.84602            -1.90656
              1.1221            0.815068             1.39965           -0.249797
            -2.50914             3.94903            -2.69931           -0.778879
             1.89818             1.51131            0.838121             8.76884
             5.84348            -5.91592            0.584872           -0.427542
             4.96334             1.19709             14.7295             1.23425
            0.169288          -0.0181699            -2.14622             1.89459
            -2.14805           0.0621718              1.1474            0.459697
            0.843887             112.536             1.39457            0.291901
            -0.99982             2.75094            0.526766            -3.82636
           -0.992526            -57.3095            -8.94836            0.907045
            0.530317            0.661282           -0.761726             2.48749
            0.224745            0.492198            0.181228            -1.86233
             2.56566            -2.79114            0.223469           -0.962179
            0.082496             4.72457             -1.3006          -0.0530467
             3.24412             3.10842             1.11856            0.229227
             2.61115             3.17697             -4.0749           -0.168873
            -1.19247           -0.731741            -49.0058             -1.4444
            -1.11822           -0.730488           -0.467843            0.471906
            0.344572             10.4202           -0.366758             -0.3782
             1.30079           -0.699679           -0.654989            0.609696
             4.03747           -0.297845            -2.60213             4.93548
             1.03556            -15.8282            -3.23611             12.3616
            -5.11331           -0.174349             0.74768           -0.410662
            0.414456            -9.02139           -0.427192           -0.223778
            -4.51958            0.402042           -0.364528           -0.519019
            0.920947             3.59063            -1.33571           -0.180306
            -2.04774            -1.36251            -5.01613           -0.336392
             2.66911            -1.40178             3.12648             9.02824
            -1.55559             0.28607           -0.273447            -3.85085
             7.04344            -2.46537            -3.66174             1.02346
           -0.773678            0.771363             0.20421              0.2041
            0.290744            -6.04244            -2.60629             1.33494
             0.23751            -1.05534            -3.80444             5.12011
           -0.340826           -0.031126             8.49329             1.02295
            -4.59272            0.157352             2.62959            -12.3623
             1.81477             2.31202              2.5142             1.15058
            -2.34066             4.56282            -1.14591            -1.25149
            -0.67234           -0.596881            -0.53184            0.651564
            -7.54701             -1.1836           -0.427403            0.138467
            0.635105            0.233146           -0.880421             1.09153
            0.281725            -4.90972           -0.098814             -1.0596
             1.98548           -0.404269           -0.598499           -0.723381
             2.70509            -0.50867             0.68047             7.72245
           -0.533801             1.30954            0.637164             0.29195
             0.15259            0.969569            -1.19146          -0.0712619
           -0.665812             0.48811            0.800395           -0.166559
            -2.77618             1.10731            -1.19108            0.126418
            -1.91873           -0.345831            -1.23114              4.2883
            -2.73569          -0.0475942            -6.01136            0.228581
             0.15345             3.86611             2.06984             11.2681
            0.426734             0.12678            0.796425            0.737093
            -1.66442            -0.37797            0.064494             1.18564
             3.46663           -0.228337            0.260409             3.03421
            0.475367         -0.00764132             1.78237            -13.1795
           -0.821828            -5.75906            0.365096            -3.17343
           -0.236554            -57.1211            0.169569            -1.27232
          -0.0213989           -0.146586          -0.0132625             1.10209
           -0.337891            -6.37118          -0.0731514            0.250798
            0.886475             6.82515             1.64046           -0.264352
            0.166022            -1.04785            -13.6337           -0.573076
             2.48194           -0.434928            0.170497           -0.347377
            -6.69819           -0.764897           -0.971551           0.0697048
              2.9776            0.151574            -2.83562           -0.286345
           -0.439739             3.45322           -0.963768            -5.75885
             1.80393            -5.62374             0.87705            -0.98205
             30.3607            0.830085            0.186372            0.515181
            -22.8084            0.453887            -2.36269            0.122786
           -0.547362           -0.675729            -0.23472            -69.7664
            -12.4736             1.29058           -0.220905            -25.3327
           -0.442524             -233.31             10.9374           -0.995546
            0.490955             3.14954           0.0987562            0.257056
           0.0663456             72.8087            -10.1073           0.0213248
           0.0287491             29.3399           -0.467957           -0.505839
           0.0237589            0.496736            0.693254             -10.978
             1.53505           -0.332958            -3.66467             -2.5295
           -0.202935            0.930426            -1.20159               1.019
          -0.0470557            -3.22513           -0.169145             2.40589
            -17.1697             2.02882            -7.99841            0.411109
            -1.67527            0.639283             0.85233            -1.50554
              1.3436            -1.97868            0.662464            -3.03845
             0.29872           -0.076555           0.0636274            0.740147
             1.61249            -6.41082            -1.83703            -9.22364
           -0.514614           -0.129967            -28.6825           -0.990606
             5.67141             1.20976           -0.116375             9.26775
            -1.51857             1.40291             1.05225            0.308451
            -0.25369             2.14052            -0.46555            -2.53466
            -1.36477             2.22712             9.80237            0.395398
            0.852498            -3.39824            -8.04786            -2.07133
            0.404172            -1.33495             1.43356            -1.12534
             0.64052            -1.07458           -0.452804           -0.904916
             -5.7328            0.540351           -0.603981            -1.53118
            -3.13466          -0.0472648            -0.30716             0.18943
            0.397297             1.72355             1.69057             1.39518
             2.05724           -0.303329             3.68301            -2.15048
             1.19419           -0.825763           -0.451589            -0.48268
           -0.657029             1.02708            -1.76604            0.829035
          -0.0765054             16.8564            -120.103            -0.89416
            -4.00872          -0.0246338           -0.511232           -0.973804
           -0.568206            0.414213           -0.523305            0.331025
              3.0084           -0.779087           -0.810808             2.69198
            0.570466            -6.30833            -1.44044            -3.42315
           -0.989244           -0.667484            -2.22887             9.60457
             4.30251           -0.543272             1.77632          -0.0158435
              25.584             2.83193           -0.292525              1.4799
           -0.412395            0.549438           -0.533827           -0.161034
            -1.54044           -0.521078            -1.48287            0.313745
           -0.425839            -3.68602           -0.159716            -1.74409
             1.39166             1.55857            0.620987            0.817335
             1.91157             3.83237           -0.271871             5.53635
           -0.639602             0.84485            -3.07095            -2.00745
            0.349827           -0.742201            -6.56045            -1.03025
             3.07723           -0.750248          -0.0297419          -0.0352847
            -1.21128           -0.197207              2.4379            0.257351
           -0.745314            -1.69398           -0.410757             -17.867
             12.0611             5.49545           -0.780476           -0.388101
            0.420655            -220.457            -4.40985            0.482757
            0.660122            -1.78391            0.132698            -4.84103
           -0.612643             69.3298           -0.434014            0.808107
            -2.11443            0.535744            -1.78158            0.420939
           -0.897756            0.700305             1.63495            0.807444
            -4.37396             2.34986              2.5651            0.279522
           -0.330135             14.1333            0.457271            0.511937
            -0.41154             0.39975           -0.175165           -0.388235
            -4.63089             4.27009            0.698776            0.253656
            -1.07277            0.713864            0.716476             8.98844
            0.315216           -0.378665             1.61421            0.609502
          -0.0405089            -0.81278            -1.09294            -0.60392
            -65.9688           -0.083619             1.10904            0.505667
            0.217064             1.15846           -0.154971             3.89638
             3.35455             1.33259             2.79397            0.532329
            0.852493            0.481466             0.12408            -9.11528
             5.21091            0.270392            0.942297            -7.28144
             1.40875            -2.04797             0.93997            0.202379
            0.267038            0.957509            0.799945           -0.809182
            0.634412            0.481698            0.239675            -1.68245
            -1.50596             1.23725            -292.332            -2.16606
            -1.06232            0.917941            0.314577            0.453682
            -1.62257            -0.33354            0.814753            0.246386
            0.409131            -1.30235             -12.568           -0.387252
           -0.395386            0.173394            -2.31201            -18.0047
             2.81666            0.754439           0.0827916             4.30104
             15.4965           -0.487002           -0.664575             1.22628
            0.131329             3.57233            0.508547             6.63679
           -0.312849            -0.64869           -0.176288             2.32607
           -0.776884             1.46367             1.10517             1.03941
            -1.52644             2.22862            -4.37165             4.30848
            0.128527             1.19519            0.466489             1.61636
             1.50915             4.26275           -0.759472             2.33732
            -11.3771            0.155547           -0.074558            0.201104
            -6.13069             1.66473             -1.1966            -3.25532
           -0.388657            0.628223            -1.41859             4.49021
            -1.90354            -1.02889           -0.544711            0.174098
            -1.19229             4.55338           0.0204918            -3.65854
            0.833506            -1.55243          -0.0720749           -0.133446
            -2.09645             3.32714            -1.67687            0.769585
          -0.0358142            0.127556             10.8027            -12.1785
            0.753126            0.563805             1.15636             18.7277
             1.55285           -0.947972            0.447862            0.772861
             1.33727             4.48003             4.70215            -1.98174
             2.21662            -1.06104            -0.13195           -0.181205
             3.90947            0.819266            0.437382           -0.204576
            -3.63218            0.514992           -0.374967           -0.202813
            0.586561            -1.01484            0.140673            -0.22741
             1.79853             0.78279            0.218522            -1.88627
             3.00856             8.45085            -1.07734            0.296692
           -0.878966           -0.310019           -0.392063            -40.1078
              2.8068            -2.54531            -0.13547             25.5893
            -5.34079              1.1234            0.824194           -0.321867
            -1.23246            -6.49493            0.328411            0.732403
            -3.24812           -0.259026            -1.46266            -2.27044
           -0.443432             0.49331           -0.461593           -0.143231
             1.40403            -1.29242            -1.21383            0.189936
             4.80732            0.384225              2.0066            -3.69974
             -1.2075            0.962667              17.436           -0.888506
           -0.620805            0.301188            0.654681           0.0406701
           0.0852272            -3.08239            -1.95602            -4.93716
             1.72639           -0.512763              1.3469            -4.62644
             1.33223            -5.78024          -0.0255659            0.415389
            0.497402             2.72414            -1.47646              -1.234
            0.188117            -1.96276          -0.0691405             1.32414
            -1.05613            0.206908            0.184709            0.983253
            0.882913            -1.29779           -0.559099             4.60472
           -0.546545           -0.486843           -0.673609            0.562169
            -1.76561           0.0800586            0.410664            -4.42806
            0.522457             40.8431            0.909447             5.69114
             2.27888           -0.341716           -0.453814         0.000963968
            -1.62669            -2.27227            -3.43113            0.413564
             2.34207            0.715649            0.837975           -0.432332
           -0.108454            0.684518           0.0975318           0.0874071
           -0.330595            0.414915            -0.87877           -0.184123
             0.84393           -0.275654            -3.30767           -0.731508
            -0.57458             1.29988            0.797511            0.106911
            0.949387            -2.63739            -82.6096           -0.517833
           -0.937318             2.12296           -0.104998           -0.561653
           -0.314766             2.75208             5.06867           -0.505515
           -0.118787            -14.8759         -0.00299152            0.201937
             1.89099            -0.55053            -1.20984           -0.302026
             32.2074             8.70813           -0.353828           0.0727467
             5.99045           -0.563945            -4.43923             1.22571
           -0.687907             1.36434            0.796048            -1.33099
            -1.16342            -3.15625          -0.0460223             23.9559
             37.7647            -1.82792            0.397208           -0.244552
            -1.86905            -7.52687            -3.03966              1.8796
           -0.209655             1.08461            -1.74385             9.12934
           -0.685995            0.876526           -0.432481            -1.82046
            -2.95953            -1.44895             4.20805            0.577082
            -1.25527             1.26852            0.240325            -1.36255
           -0.291657             3.63249            0.266261           -0.135247
             -1.0754            0.819219          -0.0657996             4.23783
           0.0978099            0.865502            -2.63333            0.532724
             2.38945             5.14494            0.268821             6.97566
              1.8931         -0.00994101            -7.21689            0.138003
             1.07809            0.269347             15.7486            -75.7755
            0.556879            -4.40751           -0.175636            0.351557
            -5.97691             2.67913            0.319715            -0.74176
             -8.1368             -2.6671            -27.5011           -0.477712
           -0.136523            -1.25298           -0.838517            -3.28218
           -0.217491             5.05992            0.294094            -2.37265
             1.40881             1.72866            0.548893            0.920828
            -7.19479            0.637237           -0.796339            -2.04256
           -0.843023             1.26126             2.49806           -0.696507
            -4.02166            -1.00444             1.53193              61.064
            -2.18961            -2.18156            -1.58123             3.97221
            0.876645            -24.2402           -0.737279             1.26406
           -0.115818            -1.88635             8.46192            -39.6696
            -1.31036            0.978822            -2.01615           -0.783193
            -5.54758            0.106651            -2.38207              3.0857
           -0.670288             11.6917           -0.146805            -2.18304
          -0.0627209            -5.90799            -1.19289            -1.29213
             4.84333            -0.10375            0.918428           -0.491625
            0.540371            0.412407           0.0938513            0.553302
              1.2976             1.38781            -1.26771            -0.46278
             -2.3732             3.40215            0.868549            -1.15293
            0.443103            0.238742             7.33591             2.85222
             1.21585           -0.802465            -0.58717            -9.45077
             0.98677           -0.409195             1.79992             28.3224
           -0.590641             4.88936            0.154062            0.594509
             6.06823            -1.05697             1.61784             -2.1693
            -1.96222            -0.49402             0.93287             0.84393
             7.54395            0.568474             6.72313             1.82175
           0.0412437            -1.44554            0.203904            0.380511
             1.38284            0.752051           -0.586849             1.34113
             3.33062            -0.87877            0.109227            -1.04324
            -2.16479            -3.75043            -3.01776             0.99846
            0.651344            0.464325            -1.70428           0.0750813
             1.67204          -0.0613894            0.821366             1.82205
             18.3187            -4.13084            -7.38926           -0.940504
            0.873663            0.717256            0.537912             0.89092
           -0.206502             5.39025            -16.3047           -0.140249
            -0.50358           -0.140832          -0.0456556           -0.823917
             4.54957             3.73004            0.300434            -1.31904
             1.58148             1.06106           0.0280957            -1.68565
            0.181031            -1.65863           -0.431837            0.003883
          0.00566976            0.893632              2.4379            -3.88204
             3.84772            -43.2886            -1.15501              -0.537
             1.65461           -0.326982            -0.16924            0.352926
            0.666042           -0.912655            -2.13893             1.85797
           -0.679636             1.94276           -0.620069           -0.344636
             136.374            -2.09946            0.654051           -0.748233
             -1.0386            -2.41681             2.46575           -0.617981
             1.68998            -1.32992           -0.126526            -1.03346
              1.8094            0.927782          -0.0584862            -1.20484
            -3.19097            0.525045            -2.74022            -2.21341
           -0.440767             2.16659          -0.0449979           -0.186434
            -1.12014              1.6335            0.669272             2.03557
             4.32984            -1.86946             1.36399             60.8401
              -1.485            -1.86347            -6.45441           -0.634859
            -7.63158           -0.351908           -0.011181            -4.65038
           -0.841239            -3.48292           -0.201985            -5.92785
             1.07466            0.616319           -0.185957             3.87421
             0.22225               6.214             1.32603             -2.4276
             3.31524            -0.40607           -0.905834           -0.862788
            -1.66906             0.19435           -0.238942             2.49631
             1.60095         -0.00906829              1.4342            -3.73182
           -0.501217            -106.109           -0.127942           -0.255789
             -11.898            0.082291           -0.586448              2.7142
            -0.89468             2.40616           -0.495273           -0.489445
            -1.57681           -0.249002             0.78402            0.800681
            -1.92219           -0.701621             3.70986            0.276398
            0.316982            0.315706            0.871485            0.157405
            -1.55982            -0.48015              6.1665            0.909482
            0.124911            -4.27424           -0.122382           -0.447287
             -5.0092           0.0698536            -1.99539             11.5005
           0.0297284             1.88649            0.758321            0.074612
            -1.08536             1.73898            0.533606             18.4647
             1.34881           -0.220469            -2.29122           -0.737524
            0.785468            -38.9778            0.426043            0.146022
            -1.91094            0.104019          -0.0786992            0.971364
            -0.89016           -0.541578            0.567948            0.922613
           -0.197343            0.294071             15.4207           -0.805172
           -0.439122             1.07617            0.922305             1.64273
             1.20458            -3.97811           0.0250848            -0.10369
            -2.35447             1.38205             1.17375            0.192528
           -0.863656             12.3328             1.34107           -0.937464
           -0.890539           -0.532679             2.24919            -1.91031
            -1.24668             1.35246           -0.177848            -2.00563
            -1.35098            -11.4465             1.52325             -0.4338
          0.00145895           -0.815792            -2.06488            0.485294
             2.02187           -0.538434            0.846839             35.1485
          -0.0467185             1.45254             -71.386           -0.944535
           -0.422526           -0.449527           -0.506584           -0.317068
            0.735722            -4.05003            0.409488             5.75363
           -0.656637           -0.256102            0.407198            -0.13294
            -3.48171           -0.743242            0.956823           -0.134169
             1.07424             17.7719           -0.935962          -0.0132501
           -0.599475            -11.1551            0.900284            0.768166
            -1.03857             -2.0326              1.2438             1.44599
             6.85138            -2.31576            -2.61056           0.0827796
            0.768294            -1.28439            -4.15629           -0.368593
              0.6861            0.679376              1.1575            0.998299
            0.296882            -1.62259             2.45895            0.112419
            0.301858              57.527           -0.844618            0.288786
            -7.40337            -1.43614            -6.73951             26.1868
            -1.92162          -0.0427337             1.05457           -0.450786
           -0.895786           -0.100313            0.201346            -5.92849
           -0.970537            -3.72025            -170.307          -0.0886471
             -2.4077            0.259834             1.16356            -13.4016
            0.566369           -0.217446            -4.35965            0.573448
            -1.18512            -0.11692           -0.350234            -1.21437
             21.6784            0.503174            0.163921           -0.523015
            0.100287            -17.4136            0.355353           -0.557222
            -1.15436             -8.9304            0.399771             2.31421
             1.57466            0.318756            0.358191            0.464127
             631.844           -0.043777            -3.21185            -2.93678
             0.26841           -0.707705            0.520404             2.18737
            -1.24526            0.468439              0.2057            0.154536
            0.293403           -0.105203            0.088012             1.84636
            0.318795           -0.809056           -0.358264             2.74199
           -0.590199             3.20139            -1.12896             1.71387
           -0.286076            -1.99121         -0.00360823           -0.574921
            0.291072            0.424749            -1.31447           -0.711887
           0.0216042            0.484085           -0.481084           -0.224047
             1.17023            0.097858             0.13047            -1.26936
            0.187749            -2.12298            -1.08381             8.84421
            0.333439            -3.69347            -1.03648           -0.473676
             3.83213             1.60523            0.461861            -1.39167
            -18.4956            0.769077            -1.13476            -2.55214
            -1.72583           -0.193521             6.90262              1.1027
           -0.975218            -1.34343           0.0151392            -4.11894
            -12.4831             3.16428             8.17548            -1.93155
            -1.82179             2.53024            -11.5068             1.20579
            -1.41477             -1.5559            0.325063             2.14427
            -2.91912             -1.0943            -1.28042             0.93583
           -0.421786            -2.30055           -0.283665           -0.808746
             9.33177            0.116049           -0.263088             7.21025
           0.0415883             7.10094             1.08252            -0.88042
            -3.42841           0.0196908             2.07731           -0.750104
            -1.25359            -8.98878             0.68508           -0.457458
             1.19047            0.122598            -0.60926            0.276799
             212.516            -1.27021            0.281364            0.822574
            -2.81313             1.27879            0.634649            -1.01778
            -5.03573             3.06169            -7.88812          -0.0314241
            0.388013             1.36702          -0.0284488             2.83009
             1.03705            0.461001            0.897734             -1.6442
           -0.187986             1.06107             21.0013             2.79359
            -12.3262              1.3304           -0.674165            0.426601
             3.50816              1.7102            0.893705             7.42439
              2.9244            0.646353           -0.820587           -0.311664
            -1.37484            0.872041           -0.316494            0.941072
            -2.92595           -0.123289           -0.477153            0.225574
            -1.40701            -2.69022            0.215892            0.774681
            -11.6741            -3.48347             1.22548             0.50938
             1.46882             1.14796           -0.559861            -6.76301
           0.0429376            0.378132             2.70814             5.31543
            0.249859             1.89949             2.25171            -1.34179
           -0.937389             1.60049            0.598274            -6.61002
            -5.01445           -0.602018            -9.19449            -1.62362
            -3.73905          -0.0697349            -1.38085          -0.0411877
            0.519365           -0.558641            -41.8123            -2.71436
             1.43219             -2.9256            -6.94515            -1.19886
            0.292198           -0.715406            -10.3098           -0.632657
             3.47939          -0.0083041           -0.087319           0.0743052
            -19.7406              5.0843            -4.71932            -0.68702
             29.4057            0.477197           -0.847477            0.771467
           -0.459728            -3.98157            -2.03406            -5.96982
            -0.34572          0.00313543           0.0830352            0.284559
            -1.15511             1.25817             1.07392            0.412681
            0.625572              1.3672           -0.523372            -22.5819
           -0.296609           -0.909046            0.991048            0.508969
            0.237136            0.578346            -0.55932           -0.887379
             2.41484            -971.087            -8.11504             3.50451
            -9.75047            0.490989            -1.00801           -0.133555
           -0.243351              -4.537             1.10576          -0.0857225
            -29.0961            0.881461            0.261948            -3.74728
             8.95843            0.156005            -1.90792           -0.398816
            0.392682            -9.73763            0.125688            0.529225
              2.5365           -0.503175            -0.62175            0.339359
            -3.54962            0.666228            -4.10901             1.34609
            0.391154             3.55355           -0.675828             23.0522
             3.45295            -5.49584           -0.606365             1.38896
             -4.1264          -0.0930262            -2.85923           -0.549308
           -0.548958            0.845949          -0.0436525           -0.347466
            0.833119             3.59695            -0.74176            0.620707
            -7.90242            0.592588            -1.14609           -0.792138
            -1.15873            0.314545           -0.558773           -0.130806
             6.12895            -1.36221           -0.326293             3.20089
              1.5586          -0.0452386             2.53237           -0.313849
           -0.325919             6.05119             1.13778            -1.58308
             2.00065            0.802702           0.0650757             1.10024
            -0.16883          -0.0288007            0.145546             9.86031
             1.21299            -4.33037            -3.29931             1.21081
            0.870241            0.359526            0.512152            -1.90977
            0.309095           0.0655798            0.965815            -2.53019
             1.66564             0.22912           -0.779382            -1.91321
           -0.146748            -7.27697            -1.12078            -1.81453
            -1.29567           -0.288459            -1.00614            -6.56331
           -0.673248           -0.711533           -0.413096           -0.850134
             8.84687            0.142155           -0.347571             3.01737
            -7.48048            -2.06442            0.559168             1.00846
            0.534212             1.42356           -0.532504           -0.846696
            -1.12279            0.516437           -0.340227              1.1622
           -0.331522            -4.96013             0.76522             6.69718
            -2.77026             1.50948           -0.263968             1.03713
            -293.561            -0.88702           -0.368522            -2.06947
            0.488188            -3.56161            0.182198             3.62266
          -0.0697635            0.024871            -3.45934            0.310925
             3.96198             4.16354            0.287799             1.09447
           -0.312417             1.30612            0.485211            -1.17709
            0.583595             2.25129             0.62189              1.1598
            -1.64563             1.44419             2.11239            0.130347
            -6.72765            -37.7046            0.136627            0.603386
            0.386616           -0.256479             1.22675            -0.12045
             21.0564            -1.16635           -0.433872            -1.10041
            -3.76472           0.0453802           -0.725765            -2.98329
            0.281755           -0.915822          -0.0587203            0.191077
            0.446902             4.97506             1.72633            -1.03103
             -50.295            -2.16013            -3.93861          -0.0637348
            0.650318             1.20756           -0.282849             1.17548
          -0.0298567          -0.0251086              1.5698           -0.351974
             1.29824             1.82719            -1.66783            -3.01414
             1.76595             1.14959            0.468993            0.301074
            -1.74364           -0.419094             1.37543             1.52067
              10.488           -0.185251            0.210245           -0.482181
             0.88816             2.01151             1.97336           -0.592435
            -8.76305           0.0436454            -23.0421            0.450476
            0.370141            -9.00447             1.30774            0.220644
            -1.14784           -0.918615             1.04489            0.402838
             26.5495            0.496937             -1.8801            0.692121
             3.17225             2.71536           -0.608809             27.1776
           -0.986521              2.0981           -0.210727             3.85766
            -5.01643           -0.260007           -0.273614             0.35407
           -0.849586            0.138478           0.0971893           -0.671041
           -0.153695             2.05886             -2.3692          -0.0696886
           -0.659892           -0.198478            0.198977            -3.35216
            0.261623             1.27668           -0.689939              671.02
           -0.585978            -11.8578            -220.654             1.93965
           -0.951636             6.64212            -1.98692            -1.58513
             13.1042             1.90751            -0.77068            0.274968
           -0.017833            -2.94152             7.56404            0.282984
            0.186631            0.607411            0.413988            0.299696
            0.870023            0.722755             4.43307             11.3057
            -0.86327             3.59663             1.40234           -0.411837
            -1.61285           -0.269403           -0.573485            0.710961
             1.34127            -1.19011            0.126128            0.496725
            -1.00635             3.65868             4.14827            -3.06417
             3.08414            -2.83648            0.664233              1.9434
            -5.71422            0.581897              26.155             3.26556
             1.37193             3.61146            -2.53886             1.17341
           -0.469935           -0.028986           -0.854039             1.87321
            0.992479             4.97955            -7.16373           -0.615456
             0.21886            -1.21944            -5.21317            -3.32902
             -7.2316           -0.401668           -0.305095            -1.72812
             1.77303            -2.40262            0.503991             2.28762
            -22.9219            0.467878             -34.427            0.198154
             4.56043             5.80227            -0.43542             2.29604
            -2.42235             10.3457           -0.219155            -3.32735
            -3.33819             2.90727             1.59455             17.7338
               2.475             1.98289             1.38659             9.38557
            0.887557           -0.186233            -1.72154          -0.0633109
           -0.405189              30.887             1.99888             -0.3294
            -2.03065             -1.2414            0.876156            -1.00459
           -0.937634             101.233            -3.39305           -0.674693
             1.00848           -0.737112               1.279           0.0293589
            0.716716           -0.353076            0.239365            -1.43682
           0.0988584           -0.581409            0.121444             2.56007
            -8.61702           -0.245434           0.0930398            -0.27318
            0.697183            -32.1154             2.45973            0.888425
           -0.488986           -0.751293          -0.0324285             -2.1465
              4.1892             2.42403           -0.638823           0.0448983
           -0.193143          -0.0911111            0.460998             0.16855
            -1.15836           -0.422134            0.802381            -1.22449
            0.580077            -1.18539            0.556957            -2.48025
            -3.52142          -0.0287292            0.404663           0.0280238
            -1.39587            0.410102           -0.861276             2.14116
            -1.51442            -73.2619            -1.22205           0.0836317
             0.27685           -0.819025           -0.309777            -1.33243
           -0.597436           -0.328152          -0.0450121           -0.765439
            -1.14746            -1.25931             50.7482           -0.492415
            -1.91618           -0.113608             5.43117           -0.240597
             1.37235            0.554232            0.538315             1.28625
