#             N = 1:              N = 2:             N = 10:            N = 100:
            0.474262            0.604788            0.787496             1.04081
            0.114216              1.4877            0.984194             0.93402
             0.97272            0.607086             1.31125             1.00937
            0.732972            0.411975             1.13203             1.03831
            0.139217            0.328468              1.2421             1.06773
            0.715535             1.06687            0.947626             1.05178
             1.62447             4.03462             1.58137             1.00469
             1.58259             1.14918            0.702498            0.853367
             0.57676             1.64388            0.771242            0.826794
             1.97242            0.250704             1.16226             1.25797
            0.288196            0.795175            0.780939             1.05054
             1.02424             0.88821            0.882142             1.08275
            0.616173             1.35497             1.01488             1.04658
            0.258058            0.914115             2.08646             1.18599
            0.690381            0.227524             1.66061            0.892853
             2.58205            0.351539            0.762332            0.939114
            0.439509             0.59509             1.30262             1.04479
           0.0148892            0.260567            0.483613             0.83691
             1.30364            0.244193            0.566129             1.15974
            0.429153            0.922159            0.933977             1.12355
           0.0966962            0.433649            0.527806            0.829894
            0.388194            0.530487             1.19499            0.971622
             1.18059             1.42004             1.77483             1.13286
             2.64933             2.84388              1.3471              1.1065
            0.772423             1.69239            0.668473             0.97407
             1.81473           0.0812519             1.02206             1.09377
             1.79587             1.45603             1.57936             1.04834
            0.874533            0.429621             1.10307            0.895346
             1.25912            0.607367            0.605554             1.00315
            0.715406             2.60293             1.08675             1.00444
             1.15827             1.77385            0.971851             1.13948
            0.745585             1.69752            0.499692            0.958873
            0.392732            0.529465            0.859162             1.10197
            0.133673            0.557515            0.621871             1.05399
            0.102843             0.36924             1.61524             1.09612
             3.70008            0.773963             1.22339             1.23516
           0.0040528            0.419653            0.677754             1.00197
             1.52248            0.230221             1.26682            0.931313
            0.365006             2.01766             1.07454            0.898429
             1.25804            0.511854             1.00088            0.980917
             4.26698             1.14642            0.652139            0.916751
           0.0732155              1.0798            0.424733            0.962846
            0.202075             1.12005            0.990235            0.939798
            0.363661              1.1681             1.04764             1.01644
             2.44258            0.525847             1.15724             1.09158
            0.677386            0.736515            0.706286            0.933333
           0.0430259            0.379443            0.441546             1.10963
             1.48357            0.763498            0.756153            0.957888
             1.85422             2.11982             1.18158             0.94756
              1.4424            0.430739             1.14874            0.835247
             1.98902            0.523969             1.01847             0.88198
            0.381915            0.363653             1.10888            0.972435
              0.5149             1.56894            0.830579             1.10921
            0.592572             0.29734            0.965179            0.963535
            0.998001           0.0403637             1.15619             1.03688
            0.218137            0.660826             1.39708            0.976527
            0.284228             1.83314            0.691341             1.23811
             0.48032             1.44554             0.39733            0.934858
            0.278676            0.834247            0.802129             1.02067
            0.469959            0.794597            0.404002             1.06248
            0.744208            0.254603             1.28464            0.987614
            0.769094            0.381748            0.520765            0.843963
             4.18652             1.20313            0.803177             1.06243
             1.22462             1.02881            0.407938             1.12862
             1.74242            0.939551            0.812782             1.01777
             2.22051            0.926574            0.926776            0.961477
            0.636235             1.29049             1.06407            0.993434
             2.91725            0.864896            0.651368            0.906531
             1.37216            0.490678             1.14839             1.06937
             3.14953             1.29158            0.868985             1.00882
             2.51096             1.00492            0.517141            0.956363
             1.71202            0.686809            0.797801             1.00259
           0.0291628            0.970241             1.30864             1.16688
              1.1857            0.425476            0.897134             1.14272
            0.249089             0.39044            0.864981             1.16633
             1.65631             3.38399            0.818225             1.06616
            0.203207            0.558383            0.920112            0.909699
            0.355432             2.04561            0.673524            0.897901
            0.167423             1.04165            0.723296             1.11901
            0.334007             1.91605            0.883304            0.972702
             0.84412             1.22244             1.41177             1.00643
           0.0410207           0.0758736            0.646318             1.05446
             1.23734             1.91367             0.53583             1.04699
           0.0183908            0.876824            0.880993            0.953279
            0.248728             2.06743             1.33162             1.00621
              1.8275             0.96273            0.870127             1.06334
            0.678254             2.12795             1.27777             1.19477
             1.43005             1.08959            0.472358             0.97212
             1.64447             2.09885             1.04371            0.855937
            0.314712            0.655748            0.480218             1.03086
             2.46111             2.25981             1.65205            0.785643
            0.173063             1.58271            0.283366             1.22711
             1.10054             1.42284            0.743076            0.956902
             0.29802             1.14041            0.911511             1.01611
             3.23261             1.46535            0.760692             1.00002
            0.728793            0.763706             1.50135             1.12622
            0.889464             2.11707             0.70312            0.820815
             3.64134            0.612257             1.34136             1.10756
          0.00565134            0.955357             2.01962            0.883217
            0.264159             1.27932              0.5784            0.958553
            0.345315             1.47749            0.473857            0.963058
             1.17108            0.480637             1.37711            0.847374
           0.0305891            0.244618             1.48985             1.05975
            0.934103            0.209975             1.52055            0.958645
            0.554753            0.813701            0.719628             1.03741
             5.08575            0.442775            0.900007             1.04198
             1.66777             1.46584             1.32744             1.03845
            0.929307            0.353941            0.793399             1.01442
             0.11091            0.838249             1.09386             1.00563
            0.736069            0.764586            0.763952              1.0991
             1.50643            0.251932            0.867989             1.15434
           0.0219002            0.460334            0.829628            0.972673
            0.153961            0.572207            0.795799             1.02708
             2.01633            0.238102            0.504561             1.04857
            0.414301             3.06505             1.22824             1.13474
              2.2847             1.86721             1.52205             1.05388
            0.406723             1.33195             1.11612             1.22742
             1.04845            0.815112            0.755591              1.1122
           0.0461853             1.06538            0.773245             1.02681
             1.03633            0.870703             1.50947             1.07743
            0.578738             1.47286              1.0454             1.04138
             1.45345             1.09708             0.77323            0.917771
           0.0490265             0.94395             1.20819             1.12772
            0.527183             1.80534            0.955377            0.930868
            0.621316               1.584              1.0143            0.866067
           0.0751484            0.337468            0.775814            0.957276
            0.325081            0.637291            0.886649            0.936586
            0.628234            0.908666              1.2191            0.979239
             2.68235            0.806977            0.755227             1.05516
             0.34111             1.26213             1.84459             1.00631
             1.08924            0.862772             1.25366             1.16312
             1.31998             1.33016            0.888096            0.954909
            0.115071             1.95749            0.820006            0.917735
             0.87061            0.400263             1.02348            0.847997
             1.69216             1.11889             1.94651             1.16645
            0.637874            0.351868            0.953015             0.96291
            0.479277            0.757032             1.29791            0.909717
            0.752712              1.1585            0.736636             0.94131
             2.04649            0.964856            0.289424            0.954524
            0.857571             1.27148             1.20731             1.22413
             1.94076            0.827749             1.71423            0.956735
             0.12177            0.638724             1.56427            0.955211
              2.1731            0.334202             1.00152             1.00285
             2.33835            0.876294            0.850685             1.05067
             2.00381            0.198071            0.882877            0.881294
             1.53222             1.87593             1.02413            0.967212
            0.200966               1.386            0.611215             1.03709
            0.643035            0.816167              1.1027             0.93481
            0.550009              1.1378             1.97398             1.05862
             2.05977            0.922251            0.884744            0.906731
            0.700406            0.544433             1.25962             1.32139
            0.166556            0.795152             1.03772             1.11659
             1.01338             1.13007            0.826995             1.04072
             3.45668              0.7601             0.64414            0.710163
             1.21227            0.453368             0.69991             1.12405
           0.0717211             2.14794            0.990278             0.93865
             1.38851             2.60586             1.05698             1.02592
             1.13754             1.68904             1.25396              1.0324
             2.07528           0.0914917            0.850263            0.982849
            0.586881             1.60873            0.370808             1.04278
             0.41217             1.39018            0.970869             1.03321
            0.404037           0.0936132             1.16755             1.02873
            0.441726            0.343825            0.994207            0.871847
             2.55087            0.426898            0.715394            0.852052
             1.43145            0.527249             1.28445                1.03
            0.312952            0.122246             1.26757            0.893114
             1.20913            0.368105            0.532799             1.01164
             1.10246            0.615763            0.696859             1.10241
            0.116215             1.80111            0.674702             1.05804
            0.572916            0.385403            0.755585              1.1874
            0.567347             2.55429             1.23491            0.859462
            0.601094             1.28836             1.41701            0.971261
            0.910241             1.14131             1.89851            0.998311
            0.180793            0.303584            0.647414             1.00377
           0.0556251             3.03349             0.96836            0.927332
            0.307487            0.800717            0.481918             0.94933
             2.86712             1.11167             1.10418            0.948456
            0.669689            0.761801            0.732909             1.00156
           0.0152612            0.259633             1.11426             1.06908
            0.696712            0.946346            0.948075            0.940243
            0.214739            0.759465             1.22668             1.06783
             1.06943             1.88376             1.35783             1.03636
            0.170817             2.36337             1.92947              1.0735
             1.86443             1.00465             1.00085             1.05204
            0.416523             1.54139             1.21736             1.09951
            0.130466             1.15135             1.61526            0.974935
           0.0573624            0.812062            0.436476            0.945919
            0.326648             2.69578             1.02043             1.03704
             3.53612             0.53717            0.958267            0.997053
              3.4981            0.108979             1.66178             0.95862
            0.877233            0.326447            0.847823             1.09502
            0.544144            0.354016            0.773554             1.07538
           0.0578489            0.996575             1.28619            0.882167
            0.646409            0.378389            0.700011              0.9933
            0.539277            0.721912             1.21985             0.91863
             3.17469            0.411508            0.711036            0.915928
            0.465107             1.70057            0.885023            0.893857
            0.236238            0.510404             1.02343             1.07301
             2.39965             2.59225            0.867077             1.10949
            0.777901            0.387039            0.839704             1.02874
            0.331794            0.848433            0.660127            0.940472
            0.025701             1.19209             1.25411             1.05244
              0.3056            0.223435            0.443497            0.998456
            0.117427            0.962161            0.765495            0.867501
             1.37611             1.26244            0.970698            0.872778
             2.08772            0.359287            0.975081            0.966747
             2.08452            0.693747            0.892158             1.00555
            0.565619             1.11239            0.717763             1.08947
             0.23876            0.973316            0.914117            0.977269
            0.042151             1.59572            0.551857            0.971545
             1.07228              1.5565            0.722279             1.10989
            0.321881             1.14308            0.929299               1.242
             2.46357             1.88952             2.19315            0.952664
             1.67051             1.28003             1.98017            0.964233
            0.878208             1.69031            0.608268             1.03801
            0.311302            0.432163             1.14508             1.03927
            0.499586            0.750521            0.750763             1.04161
             1.39974             3.56911             1.13942             1.00795
            0.128429            0.772234            0.968534            0.821909
            0.682204             1.71345            0.787384            0.992382
            0.501261             1.24495            0.583862             1.01526
            0.451731             1.05351            0.713753              1.1466
           0.0926035             1.33584             1.29176             1.09548
            0.156193            0.661559             1.36716             1.05007
             1.25035             1.65964            0.935617            0.951079
            0.412878             1.55365            0.875939            0.818726
            0.312545             0.80345            0.672369            0.949666
            0.557501            0.989903             1.23858            0.946903
              4.0726             1.62674             1.52387             1.03764
            0.179753             0.12863            0.856873               1.045
           0.0954405             1.36909            0.651067             1.14567
          0.00944027             1.45829             1.04251            0.918457
             0.27042            0.943108             1.72489             0.99627
             1.19719            0.829318            0.880901             1.04326
            0.566498             0.79664             1.06818             1.05007
             1.42469            0.886368             0.76962            0.952361
             2.44375            0.245667             1.22866            0.922982
            0.695552             1.39531            0.880208            0.976187
            0.235715            0.729857             1.06028            0.951676
             1.63483            0.653844            0.979879             1.09614
            0.495745            0.382543            0.723237              1.0101
             1.04843            0.473649            0.999144            0.949859
            0.477261            0.665695            0.895522            0.848291
           0.0645202             2.43179              1.1011             1.03247
            0.440497             1.08899            0.936087            0.905328
            0.713349             1.09752            0.504757            0.908479
            0.609394             1.54426             0.56433             1.01188
            0.589986             1.06322            0.899438             1.02747
            0.309178             1.04388             1.09467            0.999683
            0.967472             1.95596             1.27434            0.977926
             2.58348             2.53838             1.12153             1.08997
             4.30938            0.168499             1.37821            0.946604
            0.691815            0.275375             1.32849             1.11489
            0.895582            0.724761              1.0289            0.947984
            0.236566            0.119294            0.710185              1.1374
             1.97519             0.90459            0.753486            0.917643
             3.06882            0.805405             0.50688             1.09219
            0.251395             1.45563            0.609401            0.958112
            0.386605             1.56799             0.85549            0.974495
              1.2655             1.16145            0.958736             1.10518
             1.67741            0.115698            0.983155             1.05075
            0.452179             2.07123            0.901732             1.02697
           0.0491609            0.716781             0.90332              1.1056
            0.375035            0.832679             1.12138            0.962944
             3.45424             1.18703             1.01052            0.877259
            0.204093            0.612142            0.742695            0.981514
             1.90289            0.297188             1.07812             1.00781
             6.17308            0.257125            0.482313             1.12653
            0.629595            0.584037             0.78501             1.02494
             0.25758             1.35343             1.12971              1.0207
            0.309971             1.14073             1.01715             1.06496
            0.589694             1.35592             1.13743             1.02013
             1.92384             1.77739             1.28366            0.953806
           0.0127822             0.63738            0.973513             0.96362
           0.0189906            0.975853             1.39914             0.91716
             1.11301             1.90669            0.917242             1.07968
             0.12448            0.504336            0.676822            0.961445
            0.202947            0.458631             1.04793            0.990269
             2.54221             0.49985             1.56721             0.97089
            0.138005            0.901925             1.10047            0.922649
           0.0602825             2.13007              1.2643            0.874113
            0.666917             2.28894            0.886902            0.905064
            0.162783            0.535193             1.12814            0.934526
              1.2704            0.466747            0.862757             1.11207
            0.691883             1.14316             1.46563            0.774396
             2.57236             0.61269             1.13116            0.904955
             0.78105             1.05281             1.59339            0.925837
            0.021959            0.408987            0.703131             1.14335
            0.103644              1.9399            0.666106             1.17277
            0.984351            0.939538            0.716013             1.04353
           0.0667319            0.948443             1.11544             1.13224
           0.0292861            0.537961            0.986435             1.04343
             0.53792            0.325155              1.0706            0.953272
             0.48663            0.547868             1.19958             1.02386
            0.766512            0.997062             1.22268             1.09248
          0.00920218             1.71307            0.806704            0.886982
             2.20744             1.48478            0.505259             1.02923
            0.109754            0.469696             1.24108             0.86244
             1.44434             2.83914            0.798712            0.994603
             1.46007            0.879995            0.389034              1.2135
             1.48182            0.267418             1.40918            0.975018
             5.62688             1.47656               1.226              1.0162
            0.744538             1.61494             1.37521            0.992476
            0.191453            0.754793             1.10726            0.875754
             2.70559             0.48321             1.66836             1.01531
            0.279908             1.12098            0.947258             1.08951
             1.67372             2.27684             1.30345            0.831034
             0.16184            0.607987             1.03792             1.02092
             0.44516            0.270733            0.911395            0.931935
            0.962378             1.92773             1.05331             1.09216
            0.866671            0.880393            0.586273            0.979209
             1.59202            0.640329             1.00457            0.805513
             1.47953             1.07062            0.761827             1.08912
             1.26523             1.51901             1.11492              1.0809
            0.269467             1.18177             1.10944             1.03421
            0.956295              1.9136             1.07624              1.1082
            0.016911            0.459258             1.13728            0.980359
             1.83262            0.196082             1.18629            0.940851
            0.520242             1.11029             1.10766            0.988195
           0.0136263             0.77217             1.37324            0.968695
             1.80309            0.727461             1.49392            0.994697
             1.73274             1.14345             1.27165             1.00565
            0.483621            0.594418              1.1228             1.04002
           0.0109261            0.378493              1.1241            0.909373
             1.32957            0.737998            0.818583              1.0702
             1.25908             2.09411            0.732651            0.921027
            0.166932            0.282324             1.29102            0.950446
            0.269577            0.241047            0.994977            0.969915
             0.45983            0.946689            0.581862            0.955299
             1.83976            0.528999            0.746049             1.19771
            0.235238             2.04165             1.16917             1.21849
            0.201042            0.424028             1.27828             1.10292
           0.0596957             1.36873            0.655483             1.06468
            0.326799            0.399451            0.773158             0.80088
            0.677429            0.668535             1.28667             1.06056
            0.193431            0.233614            0.950423             0.90174
             1.34125            0.632147             1.16419            0.914975
             0.44732            0.430757             1.69713             1.03505
             2.75029             1.13016            0.840993            0.934744
            0.956211            0.732338             1.07393            0.970593
             2.77273            0.677018             0.77983             1.05049
            0.272792            0.864901            0.799894              1.0707
           0.0429671             1.34099             1.20056             1.04296
            0.545595             1.23667             1.27192               1.032
             1.94591            0.699164            0.846398             1.11198
              1.1747            0.736966            0.819278             1.09996
             2.79361             1.44531             1.42232             1.04579
            0.228349            0.756746            0.756699            0.968243
             2.36862            0.121882            0.897199             1.19909
            0.162793             1.72624            0.774198             1.15662
            0.168566             1.48423             1.12008              1.0498
             2.23922            0.654775            0.952928            0.841505
             2.57596              2.4772            0.675733             1.08852
            0.714735              0.7333             1.35702             1.05674
           0.0766808             1.01533            0.576972             1.04519
           0.0406719             1.04462            0.990243            0.907717
           0.0610636            0.289833             1.35441            0.974449
           0.0134114             1.24439            0.742972             1.08397
            0.394297             1.55836            0.655154             1.11251
            0.258504            0.821586            0.535947              1.0537
           0.0334913            0.776942             1.09952             1.09672
             1.37445             1.10125            0.670463            0.933404
            0.569214             1.58962            0.884092            0.953194
            0.272956             1.37615             1.04007             1.02458
             2.77922            0.499345             1.32109            0.913906
             1.54328             1.03845             1.54361             1.06919
             0.34692             2.00479             1.10155            0.970427
            0.118232             0.37459            0.657321             1.13614
            0.700958              1.6923             1.03192            0.881614
            0.419954            0.923701            0.426892            0.867428
             1.40904             1.68076            0.777428             1.02863
            0.256593            0.683329             1.16117              1.0109
             2.61612            0.891367             1.30089             1.03894
            0.904924             1.15929            0.884229             1.00672
           0.0776176            0.767897             1.33772             1.06255
             4.32057            0.260717            0.870436            0.987271
           0.0324231             0.14714            0.680203            0.958837
           0.0325734            0.532196            0.876161            0.938401
            0.438616            0.460602             0.95513             1.10117
             1.04423             1.26369            0.874108             1.04083
            0.257634            0.609412            0.407772             1.07481
            0.812314             1.46013             1.20624            0.831629
             1.66309             1.31591            0.648802            0.964762
            0.138049             2.38786             1.69119             1.13005
             2.66429            0.942759             1.02347             1.02731
            0.759088            0.637766            0.881307             1.08482
            0.860772             3.34302             1.06091             1.02068
            0.131978             1.34548            0.859902            0.905624
             2.05725            0.886441            0.657349            0.973813
           0.0623047             1.21401              1.0384             1.02208
            0.445646            0.455162             1.21715             1.04184
           0.0921536            0.951394            0.896914            0.946715
             1.93619            0.713015             1.36378             1.03604
             1.07109            0.567068             1.03396            0.969966
            0.316747            0.360002             1.01846             1.07209
            0.539201            0.993466            0.675532            0.897767
            0.881611            0.660973            0.916923            0.981392
            0.144609             1.67771            0.992236            0.991972
            0.106318             1.49882            0.728799            0.951187
             1.34382             2.16972             1.27996            0.994177
            0.609768            0.993175            0.665687              0.9661
              1.4531            0.269262             1.02045            0.905241
             1.55842            0.724961            0.504271             1.01969
            0.318221            0.609825             1.00886            0.958702
            0.798561            0.282504            0.641092             0.95846
            0.040769             0.14446            0.901645              1.0216
             0.40052            0.828919            0.834188             1.19438
             1.48337            0.500387             1.29971             0.92765
             0.47444            0.620302             1.51816             1.01018
             1.10418             2.63926             1.28891            0.946544
            0.522034            0.355079             1.69382             1.01591
            0.172055             1.58309             1.06675            0.946809
            0.449336            0.474832            0.726607             1.14833
             1.08057            0.168025            0.703327             1.15966
           0.0290637             0.14211             1.35915            0.978407
            0.426906            0.556144              1.8941            0.923488
             4.00283             1.50778             1.64193             1.11224
              1.0975             1.50495            0.825262             1.17755
             2.56254             2.30468             1.04902            0.950766
             0.58208             2.00166            0.784711            0.986038
            0.932868            0.665575             1.04062            0.960117
            0.541408            0.524153             1.14922            0.981906
            0.908575            0.800361              1.1942             1.09602
             1.74113             1.30218            0.776118             1.05661
          0.00920676             1.25576            0.920723             1.03279
             1.31896            0.353527            0.900688             1.16673
             0.65965            0.571209            0.935254             1.04973
            0.167539            0.391232             1.16784            0.894052
            0.803781             1.68311            0.979815            0.816107
            0.596111             1.20133             1.01744            0.896091
            0.509347            0.668161            0.983028            0.899322
           0.0428291             1.27156             0.40436             1.01866
            0.234639             0.79387            0.946416             1.14393
          0.00111607            0.211418            0.390294            0.875409
            0.481549             2.47861             1.00444            0.945555
             0.52975            0.390035            0.878188            0.795424
            0.696862             1.96458              1.1132            0.800848
            0.917287           0.0672331            0.573963            0.999659
             1.08999            0.226974            0.558884             0.95585
            0.488594             1.60347             1.07901            0.959413
             1.22276            0.213103             1.39927            0.978515
             1.22207            0.391795            0.533047             1.01274
             1.53545             1.44659             1.05921             1.15215
             1.54924             1.05822             1.09093            0.910591
            0.337493             0.49425              1.1594              1.0794
            0.546708             0.64811              1.1891             1.25753
            0.529376             1.26057            0.801365             1.05145
           0.0983929             1.52202             1.19704             1.12855
            0.789634             1.18085            0.540061            0.896342
            0.674622            0.767312             1.71208             1.07527
             2.13702             0.74821            0.985082            0.930871
             0.72402             1.65767             1.00117             1.00856
            0.344801            0.101741            0.784905             1.13479
             1.47367              2.5867             1.07263            0.957778
             1.04565            0.327199            0.896722             1.00588
             1.01886            0.247472            0.717269            0.942517
            0.680292             2.44866            0.817736            0.873698
            0.961563             1.18743             1.01549             1.01615
           0.0581915             2.17711            0.552095            0.862257
            0.236939             1.12467             1.17137             1.27031
            0.265086            0.758405             1.37699             1.04591
             2.47901            0.531813            0.487884             0.80998
           0.0866676             1.46311             1.04942             1.16183
             1.99603             1.99799             1.37153             1.03946
             1.12736            0.720779             1.28642             0.96275
             4.22611            0.817773            0.884848            0.991863
           0.0921005            0.652471            0.835176             1.01338
           0.0289892             1.53847             1.52158            0.928279
             1.11926             1.81769            0.835548             1.05909
           0.0515017             2.05561            0.582934            0.963351
           0.0382943            0.884402             0.65821             1.04381
            0.813215             1.00511             1.28883            0.969349
            0.218638            0.653215             0.95103             1.09251
            0.127537            0.947407            0.916788             1.04311
            0.438446              2.7493            0.535296             0.88713
            0.943155             1.60412            0.973088            0.975003
             4.24733            0.368588            0.989944            0.915186
            0.050799            0.598212            0.843654             1.06357
            0.158012            0.344174             1.33783             1.11505
            0.902438            0.271345            0.893695            0.962351
             0.26708             2.08417            0.718654             1.10423
            0.371968             2.06825             1.29703            0.974208
            0.403111            0.971733             1.03752             1.16078
           0.0164583            0.389676             1.51421            0.813431
            0.106916            0.742151            0.865846            0.883115
             3.47972            0.775763            0.660774            0.861666
              1.2546             1.29182             1.27547              1.0361
            0.642509             1.59959             1.35569            0.979505
            0.775866             1.61409            0.728178             0.95917
             2.55918            0.418494             1.22825            0.954009
            0.631982            0.344095            0.685643             0.98016
             2.43381             0.34177            0.789373            0.910114
             4.13608            0.260812            0.775282             1.02519
            0.329648             1.17799            0.816807            0.936184
            0.502437             1.29448             1.34828            0.928575
           0.0566634            0.275708             1.38058            0.982172
            0.719034            0.102552             1.02327            0.976691
            0.832454             1.11217            0.973122             1.13514
              1.4552              1.3998            0.776349            0.982484
             1.33344             1.63196            0.672686            0.946857
            0.320255             1.15003            0.592813            0.741433
            0.189436            0.690554             1.37529             1.13293
          0.00772195              1.2229            0.898703            0.774558
              1.1649            0.185341             1.15886             1.10209
            0.378916            0.136449             0.96771            0.983322
            0.323428            0.504204            0.872093            0.965048
           0.0256775            0.683812            0.781649             1.09288
            0.332114             1.41276             1.48257            0.842873
           0.0198881            0.157318            0.859971            0.946294
            0.440187            0.135955             1.32049            0.911397
             4.49284            0.131319             1.23663             0.90505
            0.757764            0.796525            0.673498              1.1714
             0.98801            0.875261            0.980012            0.940116
            0.177325            0.755585            0.977167              1.0759
             1.78026            0.640068            0.652128             1.11271
            0.225307             1.00908             1.24719            0.881559
             1.61374            0.362504             1.15022            0.838829
             1.45201            0.591761            0.697028              0.8911
             4.86399             0.24957            0.705493             1.20041
             1.71796             1.90458             0.58513            0.882861
             1.53587             1.94033              0.9165             1.05988
           0.0230268            0.242585            0.644223            0.983377
             2.35807            0.280964             1.27668            0.881289
            0.323861            0.649031             1.01876             1.01267
             2.19119             1.08367             1.88759            0.943255
            0.339962            0.201792            0.485694            0.901902
             1.19208            0.785991            0.840392             1.03949
            0.128791            0.698444             1.09403             1.00137
           0.0815373             0.70761             0.81475             1.15089
            0.521572            0.933658            0.703907             1.01221
            0.492915             3.13412             0.83247            0.984569
          0.00164231             2.38105             1.08526             1.08251
            0.432604             1.56977            0.928789            0.980668
            0.248894             0.40008             1.18701             1.11901
             1.60816             1.18203            0.938337            0.919762
            0.187043             2.12752             1.23137            0.933982
             7.51321            0.492279             1.02609             1.03084
            0.305606            0.946447            0.800747             1.14485
           0.0755408             2.40165             1.28934            0.927744
             4.14959             1.30724             1.15891             1.03587
            0.270627              0.7635             1.08897             1.04758
            0.775724            0.696123             1.35606             1.03496
            0.855269             1.33988             1.37359             1.15332
             1.72288             1.65925             1.24971             1.20434
            0.134268            0.795478             1.28266             1.05031
             2.16488             2.07319            0.827709             1.05878
             0.52528             0.76945             1.00219             1.09607
             4.22305             1.57848            0.549376            0.893424
           0.0950462             1.50702             1.20212             1.01274
             0.28676            0.267258             0.89213              1.1628
             0.18195            0.320646             1.28261             1.46402
             1.51832            0.452361            0.807432            0.951435
            0.249864             2.18408            0.720365            0.783142
            0.198325            0.177462            0.506966            0.882692
             0.59304            0.598222            0.717181             1.00206
           0.0257798            0.570756             2.16234             1.03151
